ts,bezug_kwh_qh,einsp_kwh_qh
2026-04-24T22:30:00,1.695,0.0
2026-04-24T22:45:00,1.56,0.0
2026-04-24T23:00:00,1.755,0.0
2026-04-24T23:15:00,1.695,0.0
2026-04-24T23:30:00,1.98,0.0
2026-04-24T23:45:00,1.905,0.0
2026-04-25T00:00:00,2.01,0.0
2026-04-25T00:15:00,1.56,0.0
2026-04-25T00:30:00,1.47,0.0
2026-04-25T00:45:00,1.38,0.0
2026-04-25T01:00:00,1.395,0.0
2026-04-25T01:15:00,1.305,0.0
2026-04-25T01:30:00,1.395,0.0
2026-04-25T01:45:00,1.41,0.0
2026-04-25T02:00:00,1.83,0.0
2026-04-25T02:15:00,1.44,0.0
2026-04-25T02:30:00,1.59,0.0
2026-04-25T02:45:00,1.47,0.0
2026-04-25T03:00:00,1.455,0.0
2026-04-25T03:15:00,1.41,0.0
2026-04-25T03:30:00,1.59,0.0
2026-04-25T03:45:00,1.455,0.0
2026-04-25T04:00:00,1.38,0.0
2026-04-25T04:15:00,1.47,0.0
2026-04-25T04:30:00,1.47,0.0
2026-04-25T04:45:00,1.44,0.0
2026-04-25T05:00:00,1.425,0.0
2026-04-25T05:15:00,2.04,0.0
2026-04-25T05:30:00,1.98,0.0
2026-04-25T05:45:00,1.545,0.0
2026-04-25T06:00:00,1.605,0.0
2026-04-25T06:15:00,1.485,0.0
2026-04-25T06:30:00,1.335,0.0
2026-04-25T06:45:00,1.365,0.0
2026-04-25T07:00:00,1.29,0.0
2026-04-25T07:15:00,1.11,0.0
2026-04-25T07:30:00,0.885,0.0
2026-04-25T07:45:00,0.72,0.0
2026-04-25T08:00:00,1.365,0.0
2026-04-25T08:15:00,1.02,0.0
2026-04-25T08:30:00,1.185,0.0
2026-04-25T08:45:00,1.17,0.0
2026-04-25T09:00:00,0.9,0.0
2026-04-25T09:15:00,0.69,0.0
2026-04-25T09:30:00,0.105,0.6
2026-04-25T09:45:00,0.015,1.71
2026-04-25T10:00:00,0.0,3.435
2026-04-25T10:15:00,0.0,4.5
2026-04-25T10:30:00,0.0,5.58
2026-04-25T10:45:00,0.0,6.255
2026-04-25T11:00:00,0.0,7.035
2026-04-25T11:15:00,0.0,6.93
2026-04-25T11:30:00,0.0,7.17
2026-04-25T11:45:00,0.0,8.235
2026-04-25T12:00:00,0.0,8.445
2026-04-25T12:15:00,0.0,8.205
2026-04-25T12:30:00,0.0,8.385
2026-04-25T12:45:00,0.0,10.215
2026-04-25T13:00:00,0.0,9.525
2026-04-25T13:15:00,0.015,6.585
2026-04-25T13:30:00,0.0,11.775
2026-04-25T13:45:00,0.0,12.42
2026-04-25T14:00:00,0.0,12.165
2026-04-25T14:15:00,0.0,11.94
2026-04-25T14:30:00,0.0,10.5
2026-04-25T14:45:00,0.0,10.755
2026-04-25T15:00:00,0.0,10.47
2026-04-25T15:15:00,0.0,8.475
2026-04-25T15:30:00,0.0,8.1
2026-04-25T15:45:00,0.0,8.685
2026-04-25T16:00:00,0.0,8.235
2026-04-25T16:15:00,0.0,7.35
2026-04-25T16:30:00,0.0,7.245
2026-04-25T16:45:00,0.0,5.19
2026-04-25T17:00:00,0.0,5.13
2026-04-25T17:15:00,0.0,4.14
2026-04-25T17:30:00,0.0,3.585
2026-04-25T17:45:00,0.0,2.97
2026-04-25T18:00:00,0.135,2.01
2026-04-25T18:15:00,0.03,2.25
2026-04-25T18:30:00,0.75,0.015
2026-04-25T18:45:00,1.05,0.0
2026-04-25T19:00:00,1.29,0.0
2026-04-25T19:15:00,1.47,0.0
2026-04-25T19:30:00,1.455,0.0
2026-04-25T19:45:00,1.575,0.0
2026-04-25T20:00:00,2.07,0.0
2026-04-25T20:15:00,1.455,0.0
2026-04-25T20:30:00,1.515,0.0
2026-04-25T20:45:00,1.665,0.0
2026-04-25T21:00:00,1.605,0.0
2026-04-25T21:15:00,1.605,0.0
2026-04-25T21:30:00,1.785,0.0
2026-04-25T21:45:00,1.62,0.0
2026-04-25T22:00:00,1.485,0.0
2026-04-25T22:15:00,1.485,0.0
2026-04-25T22:30:00,1.62,0.0
2026-04-25T22:45:00,1.92,0.0
2026-04-25T23:00:00,2.085,0.0
2026-04-25T23:15:00,1.65,0.0
2026-04-25T23:30:00,1.47,0.0
2026-04-25T23:45:00,1.395,0.0
2026-04-26T00:00:00,1.62,0.0
2026-04-26T00:15:00,1.455,0.0
2026-04-26T00:30:00,1.44,0.0
2026-04-26T00:45:00,1.38,0.0
2026-04-26T01:00:00,1.395,0.0
2026-04-26T01:15:00,1.5,0.0
2026-04-26T01:30:00,1.275,0.0
2026-04-26T01:45:00,1.32,0.0
2026-04-26T02:00:00,1.89,0.0
2026-04-26T02:15:00,1.365,0.0
2026-04-26T02:30:00,1.455,0.0
2026-04-26T02:45:00,1.515,0.0
2026-04-26T03:00:00,1.305,0.0
2026-04-26T03:15:00,1.38,0.0
2026-04-26T03:30:00,1.62,0.0
2026-04-26T03:45:00,1.32,0.0
2026-04-26T04:00:00,1.365,0.0
2026-04-26T04:15:00,2.01,0.0
2026-04-26T04:30:00,1.98,0.0
2026-04-26T04:45:00,1.545,0.0
2026-04-26T05:00:00,1.335,0.0
2026-04-26T05:15:00,1.53,0.0
2026-04-26T05:30:00,1.395,0.0
2026-04-26T05:45:00,1.23,0.0
2026-04-26T06:00:00,1.38,0.0
2026-04-26T06:15:00,1.215,0.0
2026-04-26T06:30:00,1.185,0.0
2026-04-26T06:45:00,1.08,0.0
2026-04-26T07:00:00,1.08,0.0
2026-04-26T07:15:00,0.945,0.0
2026-04-26T07:30:00,0.72,0.0
2026-04-26T07:45:00,0.63,0.0
2026-04-26T08:00:00,1.185,0.0
2026-04-26T08:15:00,0.795,0.0
2026-04-26T08:30:00,0.99,0.0
2026-04-26T08:45:00,1.065,0.0
2026-04-26T09:00:00,0.69,0.0
2026-04-26T09:15:00,0.48,0.0
2026-04-26T09:30:00,0.015,0.99
2026-04-26T09:45:00,0.0,1.125
2026-04-26T10:00:00,0.0,2.7
2026-04-26T10:15:00,0.0,4.065
2026-04-26T10:30:00,0.0,4.2
2026-04-26T10:45:00,0.0,7.53
2026-04-26T11:00:00,0.0,8.52
2026-04-26T11:15:00,0.0,10.005
2026-04-26T11:30:00,0.0,10.83
2026-04-26T11:45:00,0.0,10.2
2026-04-26T12:00:00,0.0,9.6
2026-04-26T12:15:00,0.0,11.235
2026-04-26T12:30:00,0.0,12.54
2026-04-26T12:45:00,0.0,12.09
2026-04-26T13:00:00,0.0,13.05
2026-04-26T13:15:00,0.0,12.585
2026-04-26T13:30:00,0.0,13.125
2026-04-26T13:45:00,0.0,12.87
2026-04-26T14:00:00,0.0,12.39
2026-04-26T14:15:00,0.0,11.265
2026-04-26T14:30:00,0.0,10.59
2026-04-26T14:45:00,0.0,10.515
2026-04-26T15:00:00,0.0,10.335
2026-04-26T15:15:00,0.0,7.8
2026-04-26T15:30:00,0.0,8.175
2026-04-26T15:45:00,0.0,7.215
2026-04-26T16:00:00,0.0,7.125
2026-04-26T16:15:00,0.0,8.295
2026-04-26T16:30:00,0.0,6.81
2026-04-26T16:45:00,0.015,4.98
2026-04-26T17:00:00,0.0,4.2
2026-04-26T17:15:00,0.0,2.775
2026-04-26T17:30:00,0.015,2.565
2026-04-26T17:45:00,0.105,0.885
2026-04-26T18:00:00,0.0,1.5
2026-04-26T18:15:00,0.06,1.065
2026-04-26T18:30:00,0.375,0.045
2026-04-26T18:45:00,0.27,0.0
2026-04-26T19:00:00,0.96,0.0
2026-04-26T19:15:00,1.095,0.0
2026-04-26T19:30:00,1.275,0.0
